observed_Vp,observed_Vs,observed_rho,observed_phi,GD1_Vp,GD1_Vs,GD1_rho,GD1_phi,GD_Vp,GD_Vs,GD_rho,GD_phi
3717.802715,1903.483722,2385.171511,0.128664673,3599.318516,2063.247999,2413.978346,0.123971331,3758.878262,2014.667483,2416.643694,0.122658087
3432.865707,1886.549095,2356.18606,0.166892049,3469.879172,1920.398621,2358.053132,0.161822699,3487.157252,1918.348812,2355.843315,0.161706974
5822.379467,3117.554409,2669.633961,0.031859074,5727.43512,2938.739122,2663.476164,0.038209222,5861.061063,3037.403273,2652.148323,0.030810407
5757.046368,3314.248992,2613.084392,0.034042053,5759.661747,3423.56696,2590.603867,-0.000471402,5624.768038,3219.336629,2608.963606,0.03518311
5867.422809,2755.719416,2606.815504,0.038814219,5494.351885,3146.87075,2639.271589,0.018750213,5675.493558,2774.557663,2611.787699,0.043899419
3662.631155,2085.097734,2439.838026,0.137784366,3804.004697,1991.662523,2402.971027,0.111340676,3686.546985,2097.769027,2429.943432,0.138445007
3660.314331,1973.382987,2410.643176,0.131006637,3633.975744,2109.93675,2427.996701,0.133267339,3618.643964,2002.091143,2416.075266,0.126533025
3584.035693,1887.197696,2355.038638,0.159697523,3513.971518,1883.958841,2353.439158,0.157482034,3565.228657,1944.447368,2374.072949,0.157608795
5861.410355,3220.745178,2675.791253,0.033835199,5873.519539,2785.244062,2652.880638,0.034428456,5861.104521,3019.436872,2645.667532,0.030973034
6191.489685,3583.459422,2613.683644,0.020058781,5833.732927,3492.594811,2602.394561,0.036189798,6450.31574,3487.626812,2581.010176,0.00420654
5353.969175,2848.8455,2580.735015,0.029921779,5454.024158,2920.304802,2615.398552,0.035542894,5442.576971,2731.236584,2590.914194,0.039849669
3762.698072,2067.265973,2401.288106,0.120244035,3792.77538,2009.292296,2407.411138,0.119103611,3772.978776,2121.566897,2429.407082,0.129734233
3600.436569,2048.761479,2438.764476,0.127243297,3709.819302,2053.003675,2413.4529,0.129710226,3636.123477,2072.506585,2438.170511,0.130253323
3528.08402,1959.078517,2365.354557,0.160254375,3470.711945,1922.49276,2356.804199,0.154917015,3512.491072,1957.761166,2381.999628,0.157072995
6463.007573,2833.248833,2667.044865,0.021766441,5817.443738,2874.786847,2660.611876,0.031078902,5971.855497,2993.478833,2670.381316,0.025961421
5888.501673,3427.900663,2642.819225,0.033134092,5751.829314,3344.195589,2578.047816,0.048691669,5808.458395,3585.124391,2614.492696,0.024606142
5395.071049,2942.837126,2635.455268,0.023005962,5426.1561,2907.621431,2628.678636,0.024986737,5224.069552,2818.784631,2621.021246,0.049314733
3874.466024,2032.585943,2403.818534,0.119372207,3802.151005,2071.7196,2413.534738,0.12099368,3878.277549,2105.325547,2431.34843,0.125061316
3647.283246,2041.731251,2451.769103,0.124380773,3709.849951,2061.455741,2416.11982,0.129509921,3637.086153,2049.808636,2441.641394,0.123875707
3549.522799,1983.216748,2382.921431,0.145784425,3486.787863,1957.097815,2371.715694,0.154684845,3577.143182,1954.393701,2386.768457,0.137311606
6060.047912,3013.850009,2670.243112,0.026440061,5914.727229,3009.665375,2672.84664,0.024520504,6014.382826,3072.807269,2684.159062,0.022394736
5783.56876,3584.417138,2627.471334,0.041197595,6120.630768,3515.371592,2610.963597,0.042156038,5757.481335,3624.673181,2604.010128,0.038362474
5309.982473,3105.490706,2601.042686,0.037866812,5144.925328,2914.773417,2602.635322,0.055538005,4950.362313,2907.852338,2603.93436,0.050613919
3808.059011,2116.967773,2407.094512,0.122626268,3878.928401,2080.209671,2416.87721,0.113688014,3838.964156,2182.441168,2440.125652,0.123123524
3668.457073,2052.82385,2434.164027,0.122657278,3783.806436,2080.706257,2441.056469,0.129325496,3686.515321,1975.731842,2425.623442,0.12524205
3581.792158,1972.029715,2399.703177,0.146485763,3548.342392,1995.204822,2381.141243,0.139708204,3494.576466,2001.084103,2393.80781,0.144830748
5838.849264,2890.966453,2676.785613,0.029253711,5921.491512,3029.503705,2670.051949,0.029068691,5972.564356,3010.508704,2667.387368,0.025949959
5648.637406,3364.566333,2612.766079,0.042756292,5365.69153,3450.028198,2635.80719,0.044793698,5509.385931,3285.462793,2620.748188,0.039151873
5473.371705,2936.381467,2562.222422,0.051309285,5063.83162,2806.571958,2581.210266,0.066028832,4960.349484,2785.698373,2573.068433,0.054381839
3866.578207,2147.586973,2427.485941,0.124485533,3923.034608,2121.933629,2434.049986,0.111503648,3815.534679,2060.784631,2426.389639,0.125386512
3699.090331,2050.352457,2431.859975,0.130777435,3772.447895,2134.265596,2445.676181,0.118446653,3717.461708,1978.299356,2432.325434,0.128880047
3558.369742,1982.675144,2378.097994,0.156843346,3472.213167,2025.278129,2368.701577,0.164425191,3512.302272,1971.599719,2360.361708,0.162656232
6131.585135,2730.057449,2674.460344,0.026103394,6020.444011,2981.707835,2661.046497,0.027127956,6036.891795,2891.000589,2673.353128,0.024304565
5342.004425,2960.825026,2589.196717,0.056581708,5369.903218,3322.309491,2608.952002,0.036489325,5403.860219,2992.644675,2599.081812,0.028382065
5151.51252,2882.93067,2557.98145,0.055889897,5044.764138,2455.358347,2541.812741,0.06193714,5046.31828,2686.461528,2544.988169,0.051416023
3836.040255,2145.212509,2428.05149,0.124124557,3794.307669,2127.529336,2452.565303,0.130307128,3815.406929,2071.545883,2407.575431,0.132150567
3708.590717,1975.400261,2432.958756,0.125861004,3725.970618,2055.617204,2434.897646,0.11941929,3683.684417,1966.128528,2435.953725,0.127291696
3495.691016,1916.258869,2357.092413,0.165712935,3465.52211,1953.274447,2361.999391,0.163806309,3427.747462,1863.344278,2348.194565,0.163483192
6098.496299,2947.297635,2664.547605,0.023918465,5895.314253,2866.400292,2649.311073,0.030552384,6262.560346,2774.381821,2659.334528,0.019314624
5286.583848,2903.528532,2573.513202,0.041435991,5321.992972,3071.686046,2631.703597,0.046731169,5122.232267,2715.256049,2569.926519,0.04567944
5109.330384,2930.346198,2593.164882,0.062140453,5141.965952,2607.56322,2558.833769,0.068455124,5072.238778,2716.954756,2573.752116,0.065924749
3819.0193,2090.433745,2390.587329,0.136684003,3768.560124,2147.462865,2433.831335,0.128364052,3825.145469,2121.829295,2402.912995,0.131785519
3733.353358,1998.761574,2428.57329,0.129303779,3702.731058,2008.406868,2417.269704,0.120407491,3647.651125,1989.858007,2418.863228,0.130245673
3498.812124,1920.751347,2356.215842,0.168280682,3460.00565,1884.7679,2332.416395,0.159928572,3506.575854,1856.253418,2345.655588,0.166255911
6210.591996,2792.494858,2664.341094,0.031956634,5724.412457,2841.347805,2663.617253,0.029731255,6071.113382,2841.11574,2659.057027,0.02861294
5413.703625,3357.81512,2598.215155,0.042990407,5802.869101,3041.529372,2591.593622,0.011309424,5390.319553,3197.143944,2619.717635,0.034159233
4698.202619,2499.28624,2550.079071,0.061647002,4947.893772,2550.159774,2553.558101,0.064635666,4455.927627,2664.610482,2581.683791,0.088137607
3737.420541,2133.502762,2413.413924,0.143577066,3800.414966,2088.074523,2402.902147,0.129924575,3797.897741,2130.496818,2396.206924,0.139034191
3584.492966,1959.675559,2436.110278,0.136466787,3644.593409,2042.712073,2418.355406,0.13951986,3671.946206,1959.47591,2418.974009,0.134111489
3519.504869,1919.191274,2341.663471,0.167628014,3504.235981,1900.469353,2348.167915,0.169765828,3513.113033,1926.340474,2355.744589,0.16526876
5904.371568,2714.555171,2653.170266,0.038510164,5883.486487,2944.936244,2679.134261,0.03106522,5758.763943,2872.215799,2664.089629,0.036301197
5574.845446,2987.296994,2633.741026,0.016169878,5499.349443,3181.453674,2639.657421,0.031749957,5744.10256,3172.705906,2645.310429,0.011949459
4922.760158,2612.409993,2573.881116,0.052964635,4586.956646,2537.271264,2593.56896,0.075717395,4448.828866,2619.109996,2570.687818,0.073894867
3799.271678,2070.907092,2378.142515,0.151897377,3735.020476,2048.138619,2413.669713,0.132032291,3839.749943,2057.940899,2390.55923,0.132608919
3621.718865,2011.88057,2400.006803,0.143260181,3615.00757,1950.602742,2396.542003,0.140563438,3573.04172,2017.063609,2401.143393,0.141740837
3511.670773,1901.241861,2345.177275,0.164048759,3537.541818,1959.700287,2364.257058,0.175567339,3482.119456,1976.663322,2357.373192,0.165579922
6109.940815,2582.271544,2659.57909,0.031542872,5620.785065,2846.977907,2660.563417,0.036894201,5906.092329,2826.155108,2664.030451,0.035542841
5498.06553,2929.224761,2646.572321,0.028257046,5584.40927,2873.561864,2646.060144,0.029018228,5568.651534,3087.677896,2663.03826,0.024583572
4502.43038,2346.716162,2580.072254,0.057510573,4578.667884,2526.075772,2583.32281,0.061424893,4245.795687,2192.807859,2588.34913,0.063994888
3695.837582,2053.660471,2400.142087,0.14713098,3680.462209,2067.358067,2416.671373,0.138970616,3750.736089,2073.401254,2402.788728,0.146581519
3608.503899,1971.490914,2393.8445,0.145448453,3487.107977,1919.526765,2378.914417,0.159213596,3510.787975,1951.586196,2385.489494,0.156783628
3536.914427,1986.372415,2357.817844,0.160697714,3511.72684,1981.980015,2360.648755,0.163741813,3489.936443,1979.75657,2359.714337,0.172105138
5856.744425,2695.3744,2640.126977,0.028133157,5750.38014,2760.83424,2655.385837,0.036571319,5833.579579,2686.474255,2641.105037,0.032293877
5483.513409,2898.287774,2623.044868,0.026088107,5552.002725,2931.361292,2633.21051,0.030308284,5695.331563,2977.129528,2646.645909,0.019385753
3924.341399,2272.808696,2532.058904,0.082290666,4657.866646,1995.713054,2519.108848,0.082949452,3627.08254,1809.075825,2545.020076,0.091400581
3752.508204,1996.587034,2387.390264,0.144306003,3729.401342,2091.901934,2398.537677,0.147053191,3747.507615,2022.064323,2407.366444,0.136202849
3392.560952,1911.460995,2372.851305,0.159528871,3485.082167,1963.798513,2376.879187,0.156556916,3381.519544,1854.270753,2364.105493,0.16274984
3643.548068,1991.123647,2379.645504,0.151388105,3581.315286,2079.269465,2377.657446,0.146213742,3561.138846,2044.355351,2399.153892,0.158744829
5927.160015,2693.378006,2657.928838,0.02971384,5956.735585,2686.612977,2657.173569,0.030987359,5950.04026,2630.193717,2644.995643,0.029208341
5368.037373,2888.219581,2668.702947,0.021647913,5696.476275,2997.043024,2669.825895,0.015046657,5682.662049,2876.646671,2649.465745,0.023708108
4012.78904,1802.776411,2486.736623,0.110201111,4102.955073,1676.664766,2508.918904,0.092043297,3689.061062,1558.718655,2498.120126,0.127545439
3676.299836,2008.603507,2379.538918,0.140283791,3708.808744,2091.812729,2396.512121,0.143348053,3667.29879,2023.034553,2407.27618,0.139688657
3429.332303,1968.192017,2375.742485,0.160943354,3453.195263,1939.419842,2380.397052,0.158341017,3441.061054,1906.867644,2377.555203,0.155414273
3671.042085,2005.690528,2382.639505,0.153514239,3604.492654,2018.648635,2389.691335,0.133273979,3665.84808,1997.583694,2379.399649,0.155659215
5856.391573,2716.831403,2674.601208,0.030059395,5956.389947,2686.005411,2673.114263,0.030522448,5839.139354,2791.944834,2669.707491,0.030711727
5926.107622,3003.015115,2684.428966,0.013708656,5745.719418,2948.253312,2686.557339,0.020830714,5991.270161,3044.779019,2688.493338,0.016166055
3979.442185,1926.132231,2503.345475,0.099017388,4056.355447,1690.950229,2532.727562,0.110203263,3745.456905,1927.601524,2513.473756,0.109940424
3660.337346,2044.441807,2398.243228,0.143432571,3714.34159,2084.700585,2399.792736,0.138468343,3641.222339,2070.808451,2398.309313,0.145612254
3525.027678,2001.127323,2375.799347,0.148073848,3527.207457,2029.678576,2387.200141,0.143303803,3565.642753,1992.721572,2375.670893,0.149597148
3622.18364,2099.830679,2415.668689,0.154169565,3625.130399,1961.708725,2390.63551,0.14185476,3607.842767,2072.591404,2405.237215,0.158616478
5872.329717,2803.183605,2673.644826,0.032419107,5921.728597,2782.607874,2669.599682,0.030312047,6071.943048,2750.347196,2677.145407,0.026461891
5486.734011,2974.598336,2649.114573,0.022034825,5667.384956,2960.657063,2660.409524,0.025113334,5469.245521,3045.585292,2672.30818,0.028585775
4210.162166,2212.349291,2482.360491,0.1115649,4192.901566,2126.511184,2484.892214,0.099929364,3808.917383,2322.227916,2504.266419,0.118807191
3706.66916,2027.065865,2369.371584,0.143684499,3613.097409,2105.45736,2389.778612,0.153641322,3710.510494,1952.236617,2380.102136,0.143508305
3568.047901,2019.043467,2387.827368,0.140504069,3540.416686,2003.749232,2399.197908,0.148906904,3616.442137,1938.452322,2392.925797,0.138774171
3670.12048,2066.268611,2402.272249,0.137006372,3669.528052,2049.842908,2380.033147,0.146797807,3685.610394,2054.51653,2393.691348,0.144480645
5879.919859,2817.336835,2682.066883,0.030003794,6251.04296,2751.843972,2675.026094,0.018189725,5980.655984,2720.518287,2680.924509,0.023648611
5645.432463,2910.393775,2656.752609,0.023694435,5602.473328,3000.085681,2626.503353,0.034022087,5508.250533,2978.336284,2672.072674,0.031288508
4138.519251,2448.681338,2496.903061,0.122114312,4523.831449,2404.815489,2483.137856,0.084285258,4392.920278,2468.869292,2477.449288,0.101141118
3636.150839,2039.401019,2384.363347,0.149547779,3690.397536,2032.423048,2371.589986,0.142262087,3653.937236,1986.24702,2370.349617,0.144079362
3603.591475,1975.149112,2402.08294,0.13659471,3623.757917,1952.020313,2405.501854,0.134649724,3651.825548,1947.775897,2407.601618,0.13658518
3633.974285,2020.519728,2378.420115,0.140283389,3608.253516,1957.989285,2378.417724,0.142753011,3581.976007,2056.74433,2383.735537,0.138939722
6071.992463,2847.382113,2681.273979,0.022572797,5915.124066,2850.26883,2680.40578,0.02702187,6034.199031,2784.359099,2674.642998,0.02279082
5646.880851,3016.007272,2667.595861,0.024259416,5719.147614,3103.548942,2657.725994,0.028160493,5668.484656,2965.802791,2658.71508,0.026687684
4537.862669,2704.17595,2513.197954,0.094599859,4315.983377,2588.879534,2498.883076,0.10375412,4451.800393,2679.08997,2508.603423,0.093958118
3596.955436,2046.637977,2359.501207,0.156320638,3594.718372,2004.15421,2353.107542,0.158482206,3574.877613,2017.95422,2369.202017,0.158254742
3658.813821,2000.913777,2408.30831,0.133015865,3608.851665,2063.181523,2398.722294,0.13157288,3612.198949,1993.277092,2398.803588,0.136757002
3600.215591,1964.929314,2383.523365,0.157157238,3635.00933,2021.798385,2373.518275,0.142226132,3556.208334,1992.790378,2377.184553,0.160489233
5781.899003,2879.674537,2659.19622,0.02745496,5699.208602,2535.126285,2654.476633,0.031717853,5908.418172,2857.953072,2655.912217,0.029755343
5973.926395,3128.188897,2692.002656,0.015277025,6188.931626,3128.90859,2691.56183,0.016720257,5888.366364,3184.862929,2699.634004,0.023029006
4466.142344,2532.120419,2516.349959,0.103573206,4256.926407,2652.400799,2489.923684,0.099239803,4640.87703,2576.982447,2513.931117,0.092460854
3693.841133,2108.376014,2372.211362,0.154750859,3637.349573,2032.302411,2362.466336,0.152884872,3652.915343,2096.230512,2372.168069,0.155640738
3653.905853,2030.089923,2412.438263,0.132839477,3652.935716,1962.322608,2406.79958,0.131577809,3659.159724,2009.850006,2408.072895,0.123587618
3564.475439,2009.748866,2384.243814,0.158646637,3521.423185,1972.904259,2370.354662,0.158607072,3585.39513,2000.424302,2369.374042,0.160027293
5900.937849,2775.835962,2654.512837,0.032868754,5559.705909,2712.607667,2645.986008,0.028717257,5826.279226,2723.613727,2651.871,0.026935376
6108.3561,3228.920495,2677.863759,0.008188592,6190.454492,3045.506665,2675.821465,0.007720289,6253.952947,3191.070421,2669.910935,0.007941089
4495.815596,2788.179304,2514.616503,0.098531428,4393.405553,2775.660282,2543.622023,0.094258994,4435.695355,2647.048541,2514.71895,0.10585698
3642.946624,2110.086623,2388.445902,0.139733924,3726.958567,2117.378491,2380.457067,0.151881692,3704.540615,2144.295807,2383.453065,0.143838068
3628.668903,1983.229674,2404.151623,0.132992113,3584.380155,1986.144533,2410.77985,0.134867645,3613.758216,2014.295809,2401.596535,0.124720229
3553.618865,1983.475771,2378.262361,0.160643916,3570.94768,1986.464248,2386.095716,0.149198043,3554.834757,1962.606412,2377.685978,0.153560333
5865.976857,2714.57051,2646.258547,0.021307186,5490.098816,2721.543845,2644.360941,0.022594083,5968.872389,2788.626235,2651.375541,0.025155961
5807.609607,3123.166616,2663.827971,0.014680158,6146.818416,2976.764244,2676.802351,0.012399705,6040.960206,3116.029168,2668.88197,0.014215766
4488.031968,2634.747856,2507.051611,0.103329883,4572.695585,2777.635486,2530.179609,0.090677231,4402.299324,2663.541528,2503.143721,0.096597549
3720.93427,2127.200248,2398.222992,0.136525987,3720.93427,2127.200248,2398.222992,0.136525987,3720.93427,2127.200248,2398.222992,0.136525987
3639.965059,1965.890359,2406.850129,0.13468446,3639.965059,1965.890359,2406.850129,0.13468446,3639.965059,1965.890359,2406.850129,0.13468446
3445.821918,1874.525985,2355.111961,0.164370697,3445.821918,1874.525985,2355.111961,0.164370697,3445.821918,1874.525985,2355.111961,0.164370697
6031.994971,2756.023212,2661.707293,0.010914746,6031.994971,2756.023212,2661.707293,0.010914746,6031.994971,2756.023212,2661.707293,0.010914746
5793.386459,3102.116726,2657.116829,0.020658669,5793.386459,3102.116726,2657.116829,0.020658669,5793.386459,3102.116726,2657.116829,0.020658669
4640.393653,2733.920589,2510.546296,0.097793792,4640.393653,2733.920589,2510.546296,0.097793792,4640.393653,2733.920589,2510.546296,0.097793792
7454.245979,3900.463173,2652.636622,0.010914746,7454.245979,3900.463173,2652.636622,0.010914746,7454.245979,3900.463173,2652.636622,0.010914746
3574.106791,1927.695223,2397.403496,0.137249105,3627.069297,1932.78396,2406.983137,0.128538903,3580.537513,1923.462594,2406.288003,0.140926907
3453.32551,1860.47,2346.590602,0.168593363,3380.392921,1838.903713,2341.41837,0.160428309,3430.602678,1841.369565,2347.973691,0.167262292
5605.783173,2700.056463,2630.092377,0.022791639,5638.085889,2757.607974,2629.848489,0.021629275,5563.988233,2712.111492,2642.088649,0.022805255
6150.544364,3241.02471,2709.247197,0.011328091,6200.047835,3073.319931,2694.417198,0.01088965,6132.578035,3253.689084,2692.019914,0.007328937
4325.278358,2585.647022,2476.196691,0.102689668,4467.003793,2675.957972,2510.163808,0.108273416,4468.923414,2607.664298,2466.864817,0.101268133
7451.589856,3902.212995,2640.023643,0.013882544,7435.355859,3929.327423,2658.268924,0.002782021,7492.225083,3967.074076,2641.488597,0.012047008
3574.614174,1874.417815,2408.353439,0.130202838,3572.038039,1869.468052,2401.009645,0.139762712,3512.962779,1906.898455,2399.826416,0.143363134
3452.483487,1887.999028,2364.082139,0.159620378,3510.121691,1874.256982,2354.016052,0.154555043,3443.398602,1913.317842,2362.073398,0.15661549
5607.385876,2852.591887,2643.543747,0.018548492,5550.24197,2742.586754,2641.542775,0.017700331,5599.463691,2778.785858,2645.435753,0.021959365
6172.449933,3259.344979,2694.938421,0.013127567,6395.090776,3233.698681,2689.459336,0.012484084,6306.321773,3257.598312,2705.357215,0.013272795
4571.888658,2815.046772,2484.959296,0.104575387,4528.701327,2756.959456,2512.870572,0.105656104,4502.328776,2680.584922,2490.894141,0.111391485
7551.791628,3982.748035,2669.983369,0.010444133,7544.415617,3984.947925,2667.063178,0.020135896,7575.197537,4016.017966,2664.623978,0.010285516
3572.371151,1829.272513,2384.446971,0.138917976,3472.753137,1897.317926,2388.299909,0.138872674,3526.853545,1852.351438,2395.646198,0.145249184
3499.70325,1906.112591,2356.172551,0.163341863,3530.215224,1863.344782,2358.600796,0.153285834,3483.635021,1924.546413,2353.723247,0.162217929
5644.86658,2784.342524,2655.028361,0.018569232,5555.987192,2848.893836,2635.499942,0.01146817,5584.946321,2802.769461,2659.685033,0.015366
6174.500028,3229.808332,2678.636088,0.013313432,6206.336261,3250.089429,2700.018374,0.013001361,6399.572211,3290.947622,2673.463512,0.013683557
4901.1969,2935.06792,2510.032114,0.116962107,4770.990496,2821.983976,2513.615345,0.123293231,4924.400496,3000.627025,2508.187313,0.106678639
7468.28492,3929.975315,2658.23107,0.011490366,7531.039434,3956.21467,2653.780436,0.01862348,7488.282224,3970.054105,2657.910492,0.014370827
3519.464181,1793.0916,2393.175835,0.138529048,3514.884885,1849.068855,2413.38028,0.143155919,3575.721684,1836.450168,2388.691512,0.12966754
3443.458755,1896.997851,2360.503826,0.159169728,3452.66353,1933.449519,2372.86816,0.158936591,3411.277967,1907.086693,2360.063624,0.161164949
5205.399732,2629.662112,2584.896796,0.046459632,5080.171503,2683.094128,2599.002833,0.042556272,5228.716402,2608.085974,2590.190751,0.041143495
6320.821245,3165.274343,2694.898182,0.010415805,5959.633025,3368.361648,2706.825341,0.015154101,6349.879241,3323.964527,2699.391419,0.01067728
4797.151,2758.725118,2483.096809,0.107551807,4648.936335,2737.83359,2529.040882,0.106063268,4540.211863,2829.393015,2481.007313,0.115461105
7503.576229,3947.63453,2651.439239,0.011678058,7431.171298,3855.497462,2650.34556,0.007776626,7537.102986,3924.472007,2645.255326,0.008438308
3670.279523,1840.286484,2410.364597,0.118597289,3559.061567,1918.761586,2412.314715,0.148778497,3639.234076,1873.662506,2397.002991,0.124079899
3524.416533,1926.91828,2368.638144,0.162005922,3548.094945,1927.707982,2376.919255,0.155267222,3484.036455,1884.409446,2370.459769,0.15722188
4909.421839,2619.596435,2560.075803,0.067657858,4839.531944,2657.988627,2555.644161,0.064966206,4962.540053,2585.826665,2556.662885,0.070583656
6359.575341,3247.086822,2670.600565,0.01488091,6111.997261,3376.180937,2699.550223,0.016892249,6363.619957,3281.780657,2669.627309,0.011344296
4288.396746,2927.804152,2517.156565,0.102099589,4541.71395,2571.664443,2539.377516,0.085309064,4430.120123,2668.720819,2505.533036,0.093102371
7474.414602,3911.464098,2651.806605,0.009850316,7512.964012,3885.903651,2675.920766,0.001956037,7420.30521,3928.491729,2657.482343,0.013988131
3505.466213,1872.909707,2385.239825,0.143497062,3530.376638,1841.841893,2405.067258,0.149016683,3517.14506,1856.485917,2395.203741,0.147492516
3495.18807,1914.879145,2352.923399,0.161393862,3566.028841,1901.685371,2365.817447,0.153393601,3531.054916,1857.935711,2354.342479,0.159922209
5086.985032,2717.760943,2623.97446,0.037881517,5078.74099,2754.871836,2635.580442,0.03828787,5107.674485,2648.052643,2608.449058,0.036515299
6363.6566,3123.332654,2702.105544,0.012071254,6359.949022,3400.193767,2704.80213,0.015145783,6443.879509,3255.397949,2701.807187,0.00965093
4465.407517,2426.591894,2492.654677,0.090823534,4444.587733,2572.010008,2534.294362,0.07425732,4142.193698,2535.647005,2503.487559,0.093205273
7367.446395,3824.268953,2647.557522,0.009533392,7388.128331,3835.267278,2630.606024,0.016389162,7368.840358,3802.536582,2661.606599,0.013083821
3514.831062,1832.08613,2397.158723,0.152287645,3578.625695,1791.375437,2391.80296,0.142787752,3529.672472,1817.366906,2399.144277,0.155022007
3471.990089,1934.777383,2380.809903,0.159448384,3576.80065,1961.658707,2373.906923,0.148942041,3422.189407,1930.25022,2376.405522,0.164841279
5132.423296,2686.771687,2621.635963,0.034278111,5141.150705,2662.615897,2627.204565,0.028960181,5200.222451,2657.616246,2616.419501,0.019240001
6139.373049,3328.881022,2661.385098,0.018962607,6169.365737,3330.414842,2689.207634,0.015486285,6264.475636,3420.098046,2662.92519,0.015005778
4460.084759,2676.569263,2528.741797,0.079834456,4730.827312,2586.691392,2533.266302,0.071598754,4650.679305,2697.441279,2520.863101,0.081552093
7340.936291,3730.598676,2646.625165,0.002640616,7336.292485,3738.017913,2645.346806,0.009442416,7405.962957,3676.193862,2638.009689,0.008873149
3447.554437,1827.01982,2393.749232,0.159978249,3548.529405,1877.151627,2396.349798,0.151739554,3479.933581,1838.203978,2394.047589,0.160099957
3469.128239,1986.943945,2375.811398,0.151421001,3702.575074,1984.396932,2378.570053,0.139122887,3576.511327,1992.710094,2378.372612,0.14896699
4923.568187,2620.325004,2569.70982,0.046488873,4799.111852,2562.114308,2578.76116,0.054193826,4996.021173,2604.109128,2572.076636,0.044947553
6110.5109,3269.419385,2678.641795,0.015381684,6258.904958,3387.353095,2676.782146,0.020793558,6147.953016,3362.60728,2660.647941,0.013534809
4268.776318,2638.580163,2512.353328,0.081611691,4837.245374,2620.04035,2518.439079,0.075974785,4480.350837,2588.668063,2518.406482,0.084831982
7275.234607,3617.301881,2631.462959,0.009182422,7213.976853,3629.734512,2648.43775,0.019984041,7313.161603,3657.252349,2639.934554,0.012771685
3526.047726,1838.260165,2389.022003,0.150494289,3498.274694,1788.704716,2388.638541,0.151230646,3518.91867,1847.760942,2379.284491,0.149136753
3525.474498,2020.58934,2393.67186,0.147267956,3542.880123,2019.412929,2378.310587,0.149971944,3630.599535,2004.630694,2366.106262,0.148312276
4521.174398,2376.482208,2504.223332,0.07234068,4476.722086,2367.540451,2506.739033,0.083214232,4522.901427,2395.109933,2512.828329,0.072215269
6273.13322,3302.720493,2687.979658,0.020021542,5829.426908,3380.294428,2675.15586,0.026043299,6113.07802,3336.189165,2686.081166,0.021142648
4690.997724,2575.220954,2504.382854,0.088782179,4584.8312,2669.657863,2566.966896,0.073303217,4799.536024,2583.213309,2514.417874,0.071892734
7222.106174,3590.02317,2650.102638,0.006390364,7207.606448,3588.96449,2648.476466,0.022267289,7239.58487,3614.614193,2634.886816,0.0100818
3448.789339,1821.62915,2382.148314,0.162379978,3574.438696,1827.685577,2374.330862,0.144871442,3506.104999,1858.655206,2381.300099,0.155714569
3566.607489,2062.956289,2376.393252,0.150674521,3553.249684,2068.440297,2386.25589,0.149781188,3564.030279,2015.90536,2365.991462,0.150735593
4213.407573,2300.334308,2511.090491,0.099560247,4252.072841,2201.329461,2493.911685,0.099398013,4218.565638,2257.935404,2496.814352,0.089774639
6373.711666,3326.057973,2667.073619,0.013473454,6199.667468,3307.504676,2686.337685,0.022302744,6152.647259,3409.342915,2679.982031,0.013647227
4684.525365,2424.909986,2540.400184,0.07211435,4289.028934,2321.849147,2562.67153,0.070335106,4704.036782,2229.142842,2501.709296,0.056800731
7177.225967,3554.209367,2664.22988,0.011241886,7227.723432,3481.257312,2656.610638,0.016394545,7204.562861,3522.363858,2655.451105,0.021180016
3426.42231,1824.963638,2380.206692,0.164800899,3413.06018,1864.714597,2366.189488,0.170124535,3485.340347,1811.717419,2388.699447,0.153378526
3683.778787,2025.895198,2375.001897,0.139961999,3602.324037,2048.329666,2389.111147,0.136587622,3647.266933,2035.018277,2377.648188,0.14181746
4019.682207,2173.642008,2465.271423,0.099838991,4128.441744,2100.302141,2453.150135,0.094400119,4011.551319,2119.218281,2456.635146,0.105155653
6074.178199,3344.546642,2658.264522,0.018196582,6317.647653,3273.364815,2681.147755,0.020860915,6351.140953,3233.824112,2664.08935,0.016484415
4017.034896,2224.609202,2574.134888,0.073900928,4473.265555,2114.703568,2574.092536,0.058124624,4207.547033,2088.792825,2538.039643,0.063762644
7111.796209,3440.06844,2665.345239,0.015235242,7129.637035,3466.807548,2644.979766,0.012537942,7127.666919,3394.869061,2650.208301,0.010730195
3385.154431,1956.086733,2401.098946,0.15653924,3592.936344,1932.83672,2359.852134,0.148777168,3365.324461,1884.652474,2399.948929,0.156776853
3664.295786,2070.906284,2383.520294,0.139089764,3582.980962,2082.760378,2395.848609,0.138041104,3587.432278,2046.847703,2387.867581,0.143638224
3864.16185,2088.981091,2449.342383,0.110645422,3990.42331,2088.656776,2441.849173,0.107286631,3876.898381,2076.802461,2449.344497,0.109373134
6254.906689,3397.501554,2701.667302,0.013820133,6141.831664,3200.877933,2696.789817,0.012590229,6079.065168,3215.331242,2697.551897,0.018049525
4491.264935,2080.620282,2548.704416,0.069770554,4241.419508,1806.325734,2529.018648,0.065668904,4146.4767,2185.326935,2572.721839,0.073354383
7087.409889,3410.678027,2668.367082,0.013626945,7112.504193,3403.561775,2661.900212,0.006127269,7025.864818,3363.564423,2644.553282,0.02207146
3525.219772,1926.257281,2392.386671,0.149335563,3537.67587,1897.613069,2368.115953,0.152381817,3497.020129,1886.125532,2383.145877,0.151872868
